id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date
1212608755092856833,1212608755092856833,1577943431000,2020-01-02,11:07:11,India Standard Time,24705126,shashitharoor,Shashi Tharoor,,"“He alone is a man who keeps his word, Not that he has one thing in the heart, and another on the tongue.“ #GuruGobindSingh pic.twitter.com/h8d4N9y1iL",[],[],['https://pbs.twimg.com/media/ENQNO5KXYAAi-ZT.jpg'],42,162,1107,['#gurugobindsingh'],[],https://twitter.com/ShashiTharoor/status/1212608755092856833,False,,0,,,,,,,"[{'user_id': '24705126', 'username': 'ShashiTharoor'}]",
1212396700289183744,1212396700289183744,1577892873000,2020-01-01,21:04:33,India Standard Time,24705126,shashitharoor,Shashi Tharoor,,"""We have now sunk to such a depth at which the restatement of the obvious is the first duty of civilised men"" -- George Orwell",[],[],[],72,242,1430,[],[],https://twitter.com/ShashiTharoor/status/1212396700289183744,False,,0,,,,,,,"[{'user_id': '24705126', 'username': 'ShashiTharoor'}]",
1212396344465412096,1212396344465412096,1577892788000,2020-01-01,21:03:08,India Standard Time,24705126,shashitharoor,Shashi Tharoor,,There is no sight more inspiring than a group of determined young idealists. May they have a happy new year. https://twitter.com/tanwer_m/status/1212106509363990528 …,[],['https://twitter.com/tanwer_m/status/1212106509363990528'],[],339,1755,9532,[],[],https://twitter.com/ShashiTharoor/status/1212396344465412096,False,https://twitter.com/tanwer_m/status/1212106509363990528,0,,,,,,,"[{'user_id': '24705126', 'username': 'ShashiTharoor'}]",
1212391934599319554,1212391934599319554,1577891737000,2020-01-01,20:45:37,India Standard Time,24705126,shashitharoor,Shashi Tharoor,,"""कब आया-गया साल पता किसको चला है
इनके लिए एक और दिन, भूखे ही ढ़ला है
बदलेगा मेरा देश जब ये हाल बदलेगा
वरना सिर्फ कैलेंडर में ही साल बदलेगा""
#HappyNewYear pic.twitter.com/joKSNszMsb",[],[],['https://pbs.twimg.com/media/ENNICedXYAU7JDQ.jpg'],554,1073,6233,['#happynewyear'],[],https://twitter.com/ShashiTharoor/status/1212391934599319554,False,,0,,,,,,,"[{'user_id': '24705126', 'username': 'ShashiTharoor'}]",
1212361818234064896,1212361818234064896,1577884556000,2020-01-01,18:45:56,India Standard Time,24705126,shashitharoor,Shashi Tharoor,,Begin the year with an optimistic but realistic read!  https://amzn.to/35uf7Z6  #TheNewWorldDisorder pic.twitter.com/P7TdEW57zu,[],['https://amzn.to/35uf7Z6'],['https://pbs.twimg.com/media/ENMspCsX0AIyDYR.jpg'],31,48,324,['#thenewworlddisorder'],[],https://twitter.com/ShashiTharoor/status/1212361818234064896,False,,0,,,,,,,"[{'user_id': '24705126', 'username': 'ShashiTharoor'}]",
1212361074529492992,1212361074529492992,1577884379000,2020-01-01,18:42:59,India Standard Time,24705126,shashitharoor,Shashi Tharoor,,Biggest hope of stopping Modi govt’s sinister NRC project in 2020 rests on India’s youth: my take at the start of the year https://theprint.in/opinion/biggest-hope-of-stopping-modi-govts-sinister-nrc-project-in-2020-rests-on-indias-youth/340839/ …,[],['https://theprint.in/opinion/biggest-hope-of-stopping-modi-govts-sinister-nrc-project-in-2020-rests-on-indias-youth/340839/'],[],281,645,2687,[],[],https://twitter.com/ShashiTharoor/status/1212361074529492992,False,,0,,,,,,,"[{'user_id': '24705126', 'username': 'ShashiTharoor'}]",
1212358368075173888,1212358368075173888,1577883734000,2020-01-01,18:32:14,India Standard Time,24705126,shashitharoor,Shashi Tharoor,,With bonus points for a seven-letter word I hope? https://twitter.com/merugokhale/status/1212355987606106118 …,[],['https://twitter.com/merugokhale/status/1212355987606106118'],[],15,23,362,[],[],https://twitter.com/ShashiTharoor/status/1212358368075173888,False,https://twitter.com/MeruGokhale/status/1212355987606106118,0,,,,,,,"[{'user_id': '24705126', 'username': 'ShashiTharoor'}]",
1212144244284149760,1212144244284149760,1577832683000,2020-01-01,04:21:23,India Standard Time,24705126,shashitharoor,Shashi Tharoor,, pic.twitter.com/xghtM6W73h,[],[],['https://pbs.twimg.com/media/ENJmw78XsAELRTb.jpg'],56,49,692,[],[],https://twitter.com/ShashiTharoor/status/1212144244284149760,False,,0,,,,,,,"[{'user_id': '24705126', 'username': 'ShashiTharoor'}]",
1212144198272638977,1212144198272638977,1577832672000,2020-01-01,04:21:12,India Standard Time,24705126,shashitharoor,Shashi Tharoor,, pic.twitter.com/1Nucw4J7Cf,[],[],['https://pbs.twimg.com/media/ENJmuAGWkAEBxmq.jpg'],122,114,1832,[],[],https://twitter.com/ShashiTharoor/status/1212144198272638977,False,,0,,,,,,,"[{'user_id': '24705126', 'username': 'ShashiTharoor'}]",
1211998040137056260,1211998040137056260,1577797825000,2019-12-31,18:40:25,India Standard Time,24705126,shashitharoor,Shashi Tharoor,,"[In Malayalam] my view of the major events of the year 2019, for @News18Kerala : https://www.facebook.com/News18Kerala/videos/2574178772617484/ …",['news18kerala'],['https://www.facebook.com/News18Kerala/videos/2574178772617484/'],[],15,19,129,[],[],https://twitter.com/ShashiTharoor/status/1211998040137056260,False,,0,,,,,,,"[{'user_id': '24705126', 'username': 'ShashiTharoor'}, {'user_id': '739047837875372032', 'username': 'News18Kerala'}]",
1211996186850349056,1211996186850349056,1577797383000,2019-12-31,18:33:03,India Standard Time,24705126,shashitharoor,Shashi Tharoor,,"Well done, Kerala! Congrats to @chennithala & @vijayanpinarayi for reaching across the aisle to unite against the Central Government's assault on democracy! https://twitter.com/NishaPurushoth2/status/1211932797998264328 …","['chennithala', 'vijayanpinarayi']",['https://twitter.com/NishaPurushoth2/status/1211932797998264328'],[],276,705,3322,[],[],https://twitter.com/ShashiTharoor/status/1211996186850349056,False,https://twitter.com/NishaPurushoth2/status/1211932797998264328,0,,,,,,,"[{'user_id': '24705126', 'username': 'ShashiTharoor'}, {'user_id': '202699969', 'username': 'chennithala'}, {'user_id': '2707179805', 'username': 'vijayanpinarayi'}]",
1211994271668219904,1211994271668219904,1577796926000,2019-12-31,18:25:26,India Standard Time,24705126,shashitharoor,Shashi Tharoor,,Great message going around on @whatsapp. Don’t know who the young man is or who made the video — but this is a heartening note in which to end the Year of the Protestor! pic.twitter.com/bZDF2nN6PI,['whatsapp'],[],[],211,752,2440,[],[],https://twitter.com/ShashiTharoor/status/1211994271668219904,False,,1,,,,,,,"[{'user_id': '24705126', 'username': 'ShashiTharoor'}, {'user_id': '40148479', 'username': 'WhatsApp'}]",
1211991018268217355,1211991018268217355,1577796151000,2019-12-31,18:12:31,India Standard Time,24705126,shashitharoor,Shashi Tharoor,,"""The State repression directed against Kashmiris since August is now being repeated against the ordinary citizens of India"", @BharatBhushanIN argues. Many Indians' silence then is haunting them now: https://www.business-standard.com/article/opinion/rehearsed-in-kashmir-played-out-in-rest-of-india-119123000255_1.html …",['bharatbhushanin'],['https://www.business-standard.com/article/opinion/rehearsed-in-kashmir-played-out-in-rest-of-india-119123000255_1.html'],[],74,160,557,[],[],https://twitter.com/ShashiTharoor/status/1211991018268217355,False,,0,,,,,,,"[{'user_id': '24705126', 'username': 'ShashiTharoor'}, {'user_id': '160496431', 'username': 'BharatBhushanIN'}]",
1211876542265118721,1211876542265118721,1577768857000,2019-12-31,10:37:37,India Standard Time,24705126,shashitharoor,Shashi Tharoor,,Growing digital-friendliness in India: the latest figures pic.twitter.com/AzNdJux4cd,[],[],['https://pbs.twimg.com/media/ENFzO-zWwAI3d56.jpg'],36,47,299,[],[],https://twitter.com/ShashiTharoor/status/1211876542265118721,False,,0,,,,,,,"[{'user_id': '24705126', 'username': 'ShashiTharoor'}]",
1211869726575669248,1211869726575669248,1577767232000,2019-12-31,10:10:32,India Standard Time,24705126,shashitharoor,Shashi Tharoor,,"It's been 11 days since the J&K High Court quashed five detention orders under the Public Safety Act:  https://indianexpress.com/article/india/jammu-kashmir-high-court-scraps-5-psa-detention-orders-slams-government-article-370-6173976/ …
Doesn't the same reasoning apply to the remaining detainees, including Dr FarooqAbdullah? W/no reasons  given for their arrest, aren't they also unlawful?",[],['https://indianexpress.com/article/india/jammu-kashmir-high-court-scraps-5-psa-detention-orders-slams-government-article-370-6173976/'],[],73,319,1197,[],[],https://twitter.com/ShashiTharoor/status/1211869726575669248,False,,0,,,,,,,"[{'user_id': '24705126', 'username': 'ShashiTharoor'}]",
1211865041735225349,1211865041735225349,1577766115000,2019-12-31,09:51:55,India Standard Time,24705126,shashitharoor,Shashi Tharoor,,"""Unrelenting attacks launched by the Hindutva right on the Congress, its icons, its record of governance, are evidence  that the saffron camp continues to recognise @INCIndia as the only potential alternative to it at the national level"": Badri Raina: https://thewire.in/politics/congress-alternative-bjp-electorate-india …",['incindia'],['https://thewire.in/politics/congress-alternative-bjp-electorate-india'],[],393,800,4173,[],[],https://twitter.com/ShashiTharoor/status/1211865041735225349,False,,0,,,,,,,"[{'user_id': '24705126', 'username': 'ShashiTharoor'}, {'user_id': '1153045459', 'username': 'INCIndia'}]",
1211669002348630016,1211646302431387651,1577719376000,2019-12-30,20:52:56,India Standard Time,24705126,shashitharoor,Shashi Tharoor,,"5. So for the last time: this issue is about constitutional values, the foundational pluralist idea of India. Not Hindu vs Muslim.  BJP is looking for an opportunity to paint this agitation in communal colours. Don’t give it to them.",[],[],[],389,543,2724,[],[],https://twitter.com/ShashiTharoor/status/1211669002348630016,False,,0,,,,,,,"[{'user_id': '24705126', 'username': 'ShashiTharoor'}]",
1211647276625608704,1211647114134085632,1577714196000,2019-12-30,19:26:36,India Standard Time,24705126,shashitharoor,Shashi Tharoor,,". धर्म की नहीं है ये, संविधान की लड़ाई है 
तेरा मेरा रिश्ता ये ""हम दोनों भाई -भाई हैं""
बापू दिखा गए जो, उस रस्ते चलेंगे 
अहिंसा के मार्ग पर, हँसते-हँसते चलेंगे 
मसला जब भी मुल्क में कोई आन पड़ा है 
अशफाक तेरे साथ में बिस्मिल भी खड़ा है",[],[],[],170,412,1874,[],[],https://twitter.com/ShashiTharoor/status/1211647276625608704,False,,0,,,,,,,"[{'user_id': '24705126', 'username': 'ShashiTharoor'}]",
1211647114134085632,1211647114134085632,1577714157000,2019-12-30,19:25:57,India Standard Time,24705126,shashitharoor,Shashi Tharoor,,"5. So for the last time: this issue is about constitutional values, the foundational pluralist idea of India. Not Hindu vs Muslim.  BJP is looking for an opportunity to paint this agitation in communal colours. Don’t give it to them.",[],[],[],301,615,3156,[],[],https://twitter.com/ShashiTharoor/status/1211647114134085632,False,,0,,,,,,,"[{'user_id': '24705126', 'username': 'ShashiTharoor'}]",
1211647018332016643,1211646302431387651,1577714135000,2019-12-30,19:25:35,India Standard Time,24705126,shashitharoor,Shashi Tharoor,,"4. My point is, of course I understand what's at stake for the Muslim community. But that's because the basic idea of Indian pluralism is threatened. Broadbase the cause. You can't fight Hindutva communalism by promoting Muslim communalism. Identity politics will destroy India.",[],[],[],293,559,3118,[],[],https://twitter.com/ShashiTharoor/status/1211647018332016643,False,,0,,,,,,,"[{'user_id': '24705126', 'username': 'ShashiTharoor'}]",
1211646780594520064,1211646302431387651,1577714078000,2019-12-30,19:24:38,India Standard Time,24705126,shashitharoor,Shashi Tharoor,,"3. How are nonMuslims to understand that in a protest about CAA-NRC, “tera mera rishta” refers to the individual’s relationship w/God?God shouldn’t come into this. BJP are gleefully circulating such videos onWA, telling Hindus “see what this fight’s about; which side are you on?""",[],[],[],155,323,1601,[],[],https://twitter.com/ShashiTharoor/status/1211646780594520064,False,,0,,,,,,,"[{'user_id': '24705126', 'username': 'ShashiTharoor'}]",
1211646635404447744,1211646302431387651,1577714043000,2019-12-30,19:24:03,India Standard Time,24705126,shashitharoor,Shashi Tharoor,,"2. I also understand the primordial place of the Kalima in the Islamic faith. ""La ilaha ilallah"" is unexceptionable in itself. It's the context that matters here; the phrase ‘tera mera rishta la ilaha illallah’ tends to isolate the community from others whose rishta is to India.",[],[],[],159,250,1331,[],[],https://twitter.com/ShashiTharoor/status/1211646635404447744,False,,0,,,,,,,"[{'user_id': '24705126', 'username': 'ShashiTharoor'}]",
1211646302431387651,1211646302431387651,1577713964000,2019-12-30,19:22:44,India Standard Time,24705126,shashitharoor,Shashi Tharoor,,"[Thread] 1. Ok, have read the views of various people who disagree w/ my pair of tweets yesterday urging that protestors should not give a communal coloration to the #CAA_NRCProtests. Many argue that the fight IS about Islam, that Muslims are fighting for their identity in India",[],[],[],806,748,3922,['#caa_nrcprotests'],[],https://twitter.com/ShashiTharoor/status/1211646302431387651,False,,0,,,,,,,"[{'user_id': '24705126', 'username': 'ShashiTharoor'}]",
1211620794348032000,1211620794348032000,1577707882000,2019-12-30,17:41:22,India Standard Time,24705126,shashitharoor,Shashi Tharoor,,"उस दौर में दुष्यंत ने जो बात कही है
इस दौर में देखो तो हर एक हर्फ़ सही है
#DushyantDeathAnniversary pic.twitter.com/ymAdUbNX5t",[],[],['https://pbs.twimg.com/media/ENCKsG5XYAECO-c.jpg'],97,336,2114,['#dushyantdeathanniversary'],[],https://twitter.com/ShashiTharoor/status/1211620794348032000,False,,0,,,,,,,"[{'user_id': '24705126', 'username': 'ShashiTharoor'}]",
1211296759512739841,1211265562883579904,1577630626000,2019-12-29,20:13:46,India Standard Time,24705126,shashitharoor,Shashi Tharoor,,"For those who have chosen to misunderstand this tweet, do read it with my next one: https://twitter.com/shashitharoor/status/1211292889269100545?s=21 …",[],['https://twitter.com/shashitharoor/status/1211292889269100545?s=21'],[],456,241,1569,[],[],https://twitter.com/ShashiTharoor/status/1211296759512739841,False,https://twitter.com/ShashiTharoor/status/1211292889269100545,0,,,,,,,"[{'user_id': '24705126', 'username': 'ShashiTharoor'}]",
1211292889269100545,1211292889269100545,1577629704000,2019-12-29,19:58:24,India Standard Time,24705126,shashitharoor,Shashi Tharoor,,"No@offence intended. Just making it clear that for most of us this struggle is about India, not about Islam. Or Hinduism. It’s about our constitutional values & founding principles. It’s about defending pluralism. It’s about saving the soul of India. Not one faith vs another. https://twitter.com/india_resists/status/1211287817994821632 …",[],['https://twitter.com/india_resists/status/1211287817994821632'],[],981,1415,6644,[],[],https://twitter.com/ShashiTharoor/status/1211292889269100545,False,https://twitter.com/India_Resists/status/1211287817994821632,0,,,,,,,"[{'user_id': '24705126', 'username': 'ShashiTharoor'}]",
1211262361333571584,1211262361333571584,1577622425000,2019-12-29,17:57:05,India Standard Time,24705126,shashitharoor,Shashi Tharoor,,"The 73rd Indian Dental Conference convenes in Thiruvananthapuram, celebrating a hundred years of modern dentistry in India. My welcome message: pic.twitter.com/PlBKGOiWda",[],[],[],24,98,663,[],[],https://twitter.com/ShashiTharoor/status/1211262361333571584,False,,1,,,,,,,"[{'user_id': '24705126', 'username': 'ShashiTharoor'}]",
1211025760795803648,1211025760795803648,1577566015000,2019-12-29,02:16:55,India Standard Time,24705126,shashitharoor,Shashi Tharoor,,Looking to possible developments in Asia in 2020: https://www.scmp.com/week-asia/politics/article/3043736/looking-2020-india-indonesia-koreas-and-us-china-tensions-expert …,[],['https://www.scmp.com/week-asia/politics/article/3043736/looking-2020-india-indonesia-koreas-and-us-china-tensions-expert'],[],23,160,984,[],[],https://twitter.com/ShashiTharoor/status/1211025760795803648,False,,0,,,,,,,"[{'user_id': '24705126', 'username': 'ShashiTharoor'}]",
1210968850017083394,1210968850017083394,1577552447000,2019-12-28,22:30:47,India Standard Time,24705126,shashitharoor,Shashi Tharoor,,"(for Malayalam viewers): My summary of the major events of the year in India, on @News18Kerala, Sunday 9:30 AM
Sunday Mid Night 12:00 & Tuesday 9:30 AM",['news18kerala'],[],[],19,54,488,[],[],https://twitter.com/ShashiTharoor/status/1210968850017083394,False,,0,,,,,,,"[{'user_id': '24705126', 'username': 'ShashiTharoor'}, {'user_id': '739047837875372032', 'username': 'News18Kerala'}]",
1210939499930210305,1210939499930210305,1577545449000,2019-12-28,20:34:09,India Standard Time,24705126,shashitharoor,Shashi Tharoor,,"अफसोस,
कुदरत को ये मुशायरा मंजूर नही था
उस गालिबाना दौर में थरूर नही था
इधर इंग्लिश में बयां होता,
उधर उर्दू में बयां होता है
ये सोच कर हैराँ हूँ मैं, 'हाय' 
यूं होता तो क्या होता! https://twitter.com/neeleshmisra/status/1210612001019318272 …",[],['https://twitter.com/neeleshmisra/status/1210612001019318272'],[],168,685,4852,[],[],https://twitter.com/ShashiTharoor/status/1210939499930210305,False,https://twitter.com/neeleshmisra/status/1210612001019318272,0,,,,,,,"[{'user_id': '24705126', 'username': 'ShashiTharoor'}]",
1210806518892748800,1210806518892748800,1577513744000,2019-12-28,11:45:44,India Standard Time,24705126,shashitharoor,Shashi Tharoor,,This is precisely the problem with #NRC! pic.twitter.com/wKndbQV9qY,[],[],['https://pbs.twimg.com/media/EM2mGhdU4Ag4PTc.jpg'],760,3054,10557,['#nrc'],[],https://twitter.com/ShashiTharoor/status/1210806518892748800,False,,0,,,,,,,"[{'user_id': '24705126', 'username': 'ShashiTharoor'}]",
1210784268474957824,1210784268474957824,1577508439000,2019-12-28,10:17:19,India Standard Time,24705126,shashitharoor,Shashi Tharoor,,It’s #CongressFoundationDay today. The beginning of a journey that led to India’s Independence and defined #InclusiveIndia. pic.twitter.com/i8ZMzlE7WV,[],[],['https://pbs.twimg.com/media/EM2R3d7UwAIukJ3.jpg'],202,287,1699,"['#congressfoundationday', '#inclusiveindia']",[],https://twitter.com/ShashiTharoor/status/1210784268474957824,False,,0,,,,,,,"[{'user_id': '24705126', 'username': 'ShashiTharoor'}]",
1210772111158984704,1210772111158984704,1577505541000,2019-12-28,09:29:01,India Standard Time,24705126,shashitharoor,Shashi Tharoor,,"All the best @cleviic for a long, blissful & contented married life. May you bring a strong family of supporters of #InclusiveIndia! https://twitter.com/JayasreeVijayan/status/1210613530224803845 …",['cleviic'],['https://twitter.com/JayasreeVijayan/status/1210613530224803845'],[],11,31,207,['#inclusiveindia'],[],https://twitter.com/ShashiTharoor/status/1210772111158984704,False,https://twitter.com/JayasreeVijayan/status/1210613530224803845,0,,,,,,,"[{'user_id': '24705126', 'username': 'ShashiTharoor'}, {'user_id': '833363024', 'username': 'cleviic'}]",
1210636107022422016,1210636107022422016,1577473115000,2019-12-28,00:28:35,India Standard Time,24705126,shashitharoor,Shashi Tharoor,,"My Distinguished public Lecture in Thiruvananthapuram for @JindalGlobalUNI on ""The Role of a Liberal Arts Education"":  https://youtu.be/UnJRVU8HVUY  The best case that I can make in our STEM-obsessed nation!

@TharoorIndian","['jindalglobaluni', 'tharoorindian']",['https://youtu.be/UnJRVU8HVUY'],[],15,42,239,[],[],https://twitter.com/ShashiTharoor/status/1210636107022422016,False,,0,,,,,,,"[{'user_id': '24705126', 'username': 'ShashiTharoor'}, {'user_id': '3318523992', 'username': 'JindalGlobalUNI'}, {'user_id': '1180710134399393792', 'username': 'TharoorIndian'}]",
1210634529859198976,1210634529859198976,1577472739000,2019-12-28,00:22:19,India Standard Time,24705126,shashitharoor,Shashi Tharoor,,My word to end this turbulent year with! @ShashiTharoor’s Word of The Week: Floccinaucinihilipilification - columns - @HTtweets https://www.hindustantimes.com/columns/shashi-tharoor-s-word-of-the-week-floccinaucinihilipilification/story-t5TTteq4lnGawSD1XbchAL.html …,"['shashitharoor', 'httweets']",['https://www.hindustantimes.com/columns/shashi-tharoor-s-word-of-the-week-floccinaucinihilipilification/story-t5TTteq4lnGawSD1XbchAL.html'],[],32,69,467,[],[],https://twitter.com/ShashiTharoor/status/1210634529859198976,False,,0,,,,,,,"[{'user_id': '24705126', 'username': 'ShashiTharoor'}, {'user_id': '36327407', 'username': 'htTweets'}]",
1210625462101110784,1210625462101110784,1577470577000,2019-12-27,23:46:17,India Standard Time,24705126,shashitharoor,Shashi Tharoor,,"Superb, thoughtful interview w/the magnificent Sanskrit translator&writer on Hinduism, Arshia Sattar, on her new translation of Valmiki's Ramayana:  https://www.shethepeople.tv/books/scholar-translator-arshia-sattar-interview …
What an amazing mind! Met her as a classmate of my kid sister @ShobhaTharoor; much more 2learn from her now!",['shobhatharoor'],['https://www.shethepeople.tv/books/scholar-translator-arshia-sattar-interview'],[],18,73,391,[],[],https://twitter.com/ShashiTharoor/status/1210625462101110784,False,,0,,,,,,,"[{'user_id': '24705126', 'username': 'ShashiTharoor'}, {'user_id': '1110572250149732352', 'username': 'ShobhaTharoor'}]",
1210622668581396480,1210622668581396480,1577469911000,2019-12-27,23:35:11,India Standard Time,24705126,shashitharoor,Shashi Tharoor,,And this older piece by GautamBhatia remains a brilliant exposition of what's wrong with the #CAA:  https://indianexpress.com/article/opinion/citizenship-amendment-bill-union-cabinet-strangers-in-their-own-land-6154534/ … https://twitter.com/ShashiTharoor/status/1209539466332786689 …,[],"['https://indianexpress.com/article/opinion/citizenship-amendment-bill-union-cabinet-strangers-in-their-own-land-6154534/', 'https://twitter.com/ShashiTharoor/status/1209539466332786689']",[],19,83,369,['#caa'],[],https://twitter.com/ShashiTharoor/status/1210622668581396480,False,https://twitter.com/ShashiTharoor/status/1209539466332786689,0,,,,,,,"[{'user_id': '24705126', 'username': 'ShashiTharoor'}]",
1210614908489850880,1210614908489850880,1577468060000,2019-12-27,23:04:20,India Standard Time,24705126,shashitharoor,Shashi Tharoor,,Studies prove that secularism & respect for diversity promote both democracy & GDP growth. No wonder both are faltering on the BJP's malign watch: https://www.telegraphindia.com/opinion/why-the-bjp-s-new-india-is-faltering-simultaneously-on-secularism-and-gdp/cid/1724018?ref=trending_home-template …,[],['https://www.telegraphindia.com/opinion/why-the-bjp-s-new-india-is-faltering-simultaneously-on-secularism-and-gdp/cid/1724018?ref=trending_home-template'],[],205,981,3713,[],[],https://twitter.com/ShashiTharoor/status/1210614908489850880,False,,0,,,,,,,"[{'user_id': '24705126', 'username': 'ShashiTharoor'}]",
1210612452691337217,1210612452691337217,1577467475000,2019-12-27,22:54:35,India Standard Time,24705126,shashitharoor,Shashi Tharoor,,Wonderful tribute by Badri Raina to the indomitable spirit of Indian women resisting oppression:  https://zcomm.org/znetarticle/women-of-india/ …,[],['https://zcomm.org/znetarticle/women-of-india/'],[],17,54,301,[],[],https://twitter.com/ShashiTharoor/status/1210612452691337217,False,,0,,,,,,,"[{'user_id': '24705126', 'username': 'ShashiTharoor'}]",
1210574921664888833,1210574921664888833,1577458527000,2019-12-27,20:25:27,India Standard Time,24705126,shashitharoor,Shashi Tharoor,,A short video summarises the #CAA_NRC_Protests in Kozhikode organised by @INCKerala DCC & their brutal suppression by the police: https://youtu.be/JbgNGNK452E ,['inckerala'],['https://youtu.be/JbgNGNK452E'],[],60,133,579,['#caa_nrc_protests'],[],https://twitter.com/ShashiTharoor/status/1210574921664888833,False,,0,,,,,,,"[{'user_id': '24705126', 'username': 'ShashiTharoor'}, {'user_id': '2333150096', 'username': 'INCKerala'}]",
1210566236389511168,1210566236389511168,1577456456000,2019-12-27,19:50:56,India Standard Time,24705126,shashitharoor,Shashi Tharoor,,This is an international disgrace. The Government should add a rider to its ratification of the UN Convention on the Rights of the Child adding “does not apply to Uttar Pradesh under BJP rule.” Shameful. pic.twitter.com/9VctW7Uy7N,[],[],['https://pbs.twimg.com/media/EMzLkccVAAEGB5G.jpg'],233,875,2357,[],[],https://twitter.com/ShashiTharoor/status/1210566236389511168,False,,0,,,,,,,"[{'user_id': '24705126', 'username': 'ShashiTharoor'}]",
1210533690893160453,1210533690893160453,1577448697000,2019-12-27,17:41:37,India Standard Time,24705126,shashitharoor,Shashi Tharoor,,"My reflections on the shape the world may begin to take in the new year, as we reach the end of the present decade: https://openthemagazine.com/essays/a-playbook-for-the-2020s/ …",[],['https://openthemagazine.com/essays/a-playbook-for-the-2020s/'],[],45,71,370,[],[],https://twitter.com/ShashiTharoor/status/1210533690893160453,False,,0,,,,,,,"[{'user_id': '24705126', 'username': 'ShashiTharoor'}]",
1210476371601842176,1210476371601842176,1577435031000,2019-12-27,13:53:51,India Standard Time,24705126,shashitharoor,Shashi Tharoor,,"Of course, the ones who just want a hug are fine too! pic.twitter.com/9VOSyqAnQb",[],[],"['https://pbs.twimg.com/media/EMx51qYUcAEDW4Q.jpg', 'https://pbs.twimg.com/media/EMx51qcUcAYd-wL.jpg']",24,72,777,[],[],https://twitter.com/ShashiTharoor/status/1210476371601842176,False,,0,,,,,,,"[{'user_id': '24705126', 'username': 'ShashiTharoor'}]",
1210476119645810688,1210476119645810688,1577434971000,2019-12-27,13:52:51,India Standard Time,24705126,shashitharoor,Shashi Tharoor,,Love to see our little kids all dressed up to perform! pic.twitter.com/sLojheDpjc,[],[],"['https://pbs.twimg.com/media/EMx5m7rU4AAwmBa.jpg', 'https://pbs.twimg.com/media/EMx5m7qU4AA2_Jw.jpg']",18,65,731,[],[],https://twitter.com/ShashiTharoor/status/1210476119645810688,False,,0,,,,,,,"[{'user_id': '24705126', 'username': 'ShashiTharoor'}]",
1210475939760488448,1210475939760488448,1577434928000,2019-12-27,13:52:08,India Standard Time,24705126,shashitharoor,Shashi Tharoor,,"After lighting the lamp, told the kids this combined science& tradition: the practice is millennia old, but today the wicks are dipped in camphor to facilitate burning. The clockwise ritual mimics the sun rising in the east & the earth revolving around it: ancient Indian wisdom pic.twitter.com/bSLfQGslPo",[],[],['https://pbs.twimg.com/media/EMx5cbgVUAAfZLj.jpg'],16,34,311,[],[],https://twitter.com/ShashiTharoor/status/1210475939760488448,False,,0,,,,,,,"[{'user_id': '24705126', 'username': 'ShashiTharoor'}]",
1210475100325023745,1210475100325023745,1577434728000,2019-12-27,13:48:48,India Standard Time,24705126,shashitharoor,Shashi Tharoor,,"Took the opportunity to discuss a key Thiruvananthapuram development issue (the future of our airport, currently in limbo) w/Kerala Chief Minister @vijayanpinarayi, who inaugurated the Congress. pic.twitter.com/8IomTzSbCb",['vijayanpinarayi'],[],['https://pbs.twimg.com/media/EMx4rsoU4AA8yTy.jpg'],24,32,267,[],[],https://twitter.com/ShashiTharoor/status/1210475100325023745,False,,0,,,,,,,"[{'user_id': '24705126', 'username': 'ShashiTharoor'}, {'user_id': '2707179805', 'username': 'vijayanpinarayi'}]",
1210474677316943872,1210474677316943872,1577434627000,2019-12-27,13:47:07,India Standard Time,24705126,shashitharoor,Shashi Tharoor,,"Presided over the 27th National Children’s Science Congress, attended by 1650 delegates from every state in the country. Spoke of the importance of developing a scientific temperament, a spirit of inquiry &an ethos of reform while valuing the real accomplishments of our tradition pic.twitter.com/YeV7WaWsnQ",[],[],"['https://pbs.twimg.com/media/EMx4SzBVUAISA6c.jpg', 'https://pbs.twimg.com/media/EMx4SzCUwAIuirY.jpg']",22,29,232,[],[],https://twitter.com/ShashiTharoor/status/1210474677316943872,False,,0,,,,,,,"[{'user_id': '24705126', 'username': 'ShashiTharoor'}]",
1210472023576567809,1210472023576567809,1577433994000,2019-12-27,13:36:34,India Standard Time,24705126,shashitharoor,Shashi Tharoor,,"Inaugurated a high-mast light at a busy junction outside Mahatma Gandhi College in Thiruvananthapuram. These simple conveniences, which illuminate the lives of pedestrians, esp women & children, are among the best uses of my M.P. LADS funds allocations. pic.twitter.com/DV4pDFfR9Z",[],[],"['https://pbs.twimg.com/media/EMx1ptpU0AMvHnZ.jpg', 'https://pbs.twimg.com/media/EMx1tGtUUAAINC2.jpg', 'https://pbs.twimg.com/media/EMx1xOAUwAQCFpv.jpg', 'https://pbs.twimg.com/media/EMx1zkbVAAAHOUq.jpg']",9,23,192,[],[],https://twitter.com/ShashiTharoor/status/1210472023576567809,False,,0,,,,,,,"[{'user_id': '24705126', 'username': 'ShashiTharoor'}]",
